UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,loan_default
486560,23074,73000,34.25,120,24458,51,6927,01-01-1990,Self employed,31-08-2018,12,0
422210,57774,66206,89.87,5,17980,86,3394,04-05-1976,Salaried,04-08-2018,9,0
598752,56703,78094,77.21,160,14151,45,46,18-06-1996,Salaried,22-10-2018,1,0
464270,46349,62398,76.93,146,24321,45,2984,01-01-1995,Self employed,25-08-2018,14,1
597437,60513,69256,88.51,15,23459,45,293,28-07-1968,Self employed,22-10-2018,11,1
459156,57113,65002,89.84,18,22708,86,2721,27-07-1997,Self employed,23-08-2018,4,0
441151,55459,73759,77.28,146,21980,86,2958,01-01-1961,Salaried,16-08-2018,14,1
615532,58947,77148,79.07,249,22907,86,2143,14-03-1965,Self employed,24-10-2018,4,0
501590,49713,68284,77.62,3,14078,45,51,01-01-1964,Self employed,12-09-2018,1,0
442472,69917,98581,73.14,77,18269,51,2300,01-01-1983,Self employed,16-08-2018,4,0
563921,79986,146916,55.34,65,23246,49,6808,01-10-1977,Salaried,08-10-2018,13,0
494262,51829,62648,85,79,17413,86,760,09-08-1968,Salaried,07-09-2018,18,0
438183,55759,72243,79.59,34,22861,120,971,04-06-1964,Salaried,14-08-2018,6,0
532286,57737,79000,76.58,249,24034,51,2249,26-06-1984,Self employed,24-09-2018,4,0
544753,64882,90151,74.32,1,22358,120,5039,09-02-1988,Self employed,28-09-2018,3,0
578433,46349,74248,63.3,255,23568,86,5840,01-01-1968,Self employed,15-10-2018,3,0
530109,60413,81200,76.97,138,24067,51,3313,03-10-1993,Salaried,23-09-2018,9,0
431464,47300,60670,80.76,63,18050,86,7103,01-01-1978,Salaried,10-08-2018,10,0
449333,40194,65652,62.91,36,23374,49,6684,26-12-1991,Self employed,20-08-2018,13,1
612651,62611,85580,74.78,20,15452,86,6171,22-03-1982,Salaried,24-10-2018,5,0
635980,74451,102900,73.57,48,22521,51,6298,16-05-1993,Self employed,29-10-2018,5,0
546938,54619,112798,50.53,8,13317,51,5624,02-06-1989,Self employed,28-09-2018,3,1
527621,59392,71700,85,259,23863,45,216,01-01-1968,Self employed,22-09-2018,16,0
638525,63213,76296,83.88,2,14834,86,1713,01-11-1983,Self employed,29-10-2018,4,0
507186,51203,69366,75.69,67,22350,86,1446,30-03-1994,,14-09-2018,6,0
634781,46860,69055,70.23,18,14046,48,2738,13-07-1986,Self employed,28-10-2018,4,0
558974,64812,86054,80.18,78,16803,86,2099,01-01-1975,Salaried,05-10-2018,4,1
464109,48349,99800,50.1,255,23489,51,5840,01-01-1991,Self employed,25-08-2018,3,1
544610,40394,76640,54.8,159,23360,45,7200,02-07-1996,Salaried,28-09-2018,7,0
429114,50582,76468,68.13,18,23483,51,2719,01-01-1984,Self employed,09-08-2018,4,0
636757,62213,80572,79.43,255,23511,86,5846,26-06-1967,Salaried,29-10-2018,3,0
557186,66669,97484,69.76,48,21668,51,6388,01-01-1994,Salaried,04-10-2018,5,0
489901,57467,69468,85,147,17223,86,2782,01-06-1991,Salaried,05-09-2018,2,0
424076,56370,72199,79.92,135,22831,120,1694,10-10-1969,Self employed,06-08-2018,4,0
626741,32341,67487,50.38,142,17315,86,105,28-08-1985,Self employed,26-10-2018,16,0
451423,40894,87899,47.78,138,15663,86,3391,19-06-1981,Self employed,20-08-2018,9,0
591124,51278,75728,70.25,85,18663,86,1980,01-01-1981,Self employed,20-10-2018,4,1
427014,46349,68149,70.43,68,21746,86,873,12-12-1962,Self employed,08-08-2018,6,0
425537,58013,81032,74.04,10,16291,49,5665,01-01-1990,Self employed,07-08-2018,3,0
495396,37541,76620,52.21,142,17315,86,105,05-09-1997,Salaried,07-09-2018,16,0
493395,44300,63786,72.12,146,21344,51,2974,06-07-1972,Salaried,06-09-2018,14,0
605801,53803,64793,84.89,79,17413,86,738,01-01-1974,Self employed,23-10-2018,18,0
477934,54013,69464,80.62,146,18317,86,3000,01-01-1966,,30-08-2018,14,1
547152,62913,72689,89.42,70,16932,86,2407,01-11-1981,Salaried,29-09-2018,4,0
577143,63613,77273,84.12,142,17315,86,104,17-10-1989,Salaried,14-10-2018,16,0
538069,49263,65167,79.79,19,22857,86,1898,01-01-1993,Self employed,26-09-2018,4,0
517935,37747,64061,61.82,19,23213,45,1895,21-12-1984,Self employed,19-09-2018,4,0
568264,55353,84103,68.96,120,20512,45,6929,01-01-1995,Self employed,11-10-2018,12,1
578615,74351,102629,73.66,77,23516,49,2133,15-06-1988,Salaried,15-10-2018,4,0
510916,60013,89209,69.5,16,18317,86,2959,15-12-1984,,16-09-2018,14,0
550470,50463,60776,85,19,22694,45,1884,11-08-1958,Salaried,29-09-2018,4,0
437265,64319,85998,76.92,135,20878,86,1702,01-01-1985,Self employed,14-08-2018,4,0
453331,55259,66194,84.6,16,18317,86,2995,17-07-1982,Salaried,21-08-2018,14,0
454434,55109,65356,87.21,5,18130,86,3386,04-10-1965,Self employed,22-08-2018,9,0
541821,55213,68129,83.96,65,15077,86,6796,05-07-1966,Self employed,27-09-2018,13,1
593328,60413,88100,69.47,2,24261,51,1628,03-10-1992,Salaried,21-10-2018,4,0
651034,66169,74500,89.93,136,15523,86,3799,25-10-1981,Salaried,31-10-2018,8,0
625591,45145,68142,67.51,48,17827,86,6268,01-01-1968,Self employed,26-10-2018,5,0
618820,58959,77483,77.05,16,21124,86,3085,01-01-1997,Salaried,25-10-2018,14,0
606675,53709,69077,79.91,79,22815,86,768,15-07-1989,Salaried,23-10-2018,18,0
500058,60213,91534,67.73,104,23786,145,7127,01-04-1966,Salaried,11-09-2018,10,0
464268,48104,65467,76,36,17920,86,6549,15-05-1985,Self employed,25-08-2018,13,1
568597,65400,84337,79.44,18,14234,86,2700,07-05-1975,Self employed,11-10-2018,4,0
648317,42394,73035,58.88,147,17551,86,2819,14-08-1980,Salaried,31-10-2018,2,0
646240,56863,74196,80.87,1,17916,86,4965,06-03-1993,Self employed,31-10-2018,3,0
501310,60802,73987,85,19,15685,86,1863,02-05-1995,Self employed,12-09-2018,4,0
462953,43454,58633,79.31,3,13948,86,87,16-10-1988,Self employed,24-08-2018,1,0
637517,70817,101500,70.94,146,16833,48,2946,01-01-1999,,29-10-2018,14,1
519710,61213,73000,84.93,2,23170,86,1609,10-04-1996,Self employed,19-09-2018,4,0
647311,54078,63983,85.96,48,15905,86,6286,30-05-1996,Salaried,31-10-2018,5,1
643134,67269,81900,85.47,138,13941,51,3328,16-06-1969,Self employed,30-10-2018,9,0
539455,51303,75001,69.33,11,23936,45,5634,15-04-1997,Self employed,26-09-2018,3,1
503225,49303,76937,66.29,103,21033,86,7043,01-01-1982,Self employed,13-09-2018,7,0
590034,56259,65071,87.6,257,23824,86,936,26-12-1987,Salaried,20-10-2018,6,0
485745,42394,65306,67.38,146,15359,86,2954,01-01-1983,Self employed,31-08-2018,14,1
499812,56259,102800,56.42,36,23075,49,6688,01-10-1989,Self employed,11-09-2018,13,0
563809,92555,159000,59.12,1,15336,49,5091,17-10-1991,Self employed,08-10-2018,3,0
417455,57759,66149,89.95,10,22483,45,5659,23-09-1995,Self employed,01-08-2018,3,0
616325,77751,121206,66,19,18757,145,1838,31-07-1977,Self employed,25-10-2018,4,0
494127,42394,62991,69.85,202,23359,86,791,01-01-1967,Self employed,07-09-2018,18,0
428134,53313,68796,80.38,3,22945,86,87,21-02-1980,Self employed,08-08-2018,1,0
611459,57500,72945,81.57,76,16596,86,4422,10-06-1958,Self employed,24-10-2018,8,0
484863,52841,64397,83.85,138,20470,86,3449,11-05-1990,Self employed,31-08-2018,9,0
528734,45849,61570,76.34,159,24485,86,7325,20-06-1982,Self employed,22-09-2018,7,0
567056,59207,82165,75.46,103,24217,51,6990,01-01-1978,Salaried,10-10-2018,7,1
536931,59259,70986,84.52,136,14189,86,3793,21-12-1959,Salaried,26-09-2018,8,0
464743,43994,62711,71.76,18,13968,45,2699,04-12-1986,Self employed,25-08-2018,4,0
515384,61447,70395,89.49,249,22907,86,2246,01-09-1969,Salaried,18-09-2018,4,0
458255,43894,61497,73.17,159,23136,51,7185,25-03-1965,Self employed,23-08-2018,7,0
464321,43470,62678,74.99,63,18636,86,7119,01-01-1990,Self employed,25-08-2018,10,0
460799,42394,57284,76.81,3,22329,51,555,16-04-1996,Salaried,24-08-2018,15,0
623139,47462,64278,75.93,147,17501,45,2790,01-01-1992,Self employed,26-10-2018,2,1
570921,57259,69889,84.42,152,18310,86,5007,05-01-1969,Self employed,12-10-2018,3,0
549884,53078,75341,73,251,23512,86,6868,01-10-1987,Self employed,29-09-2018,13,0
503590,44745,62320,74.78,10,18471,48,5710,15-12-1996,Self employed,14-09-2018,3,1
600071,49078,60346,84.51,74,16742,45,2578,01-01-1972,Salaried,22-10-2018,4,1
471012,44349,62345,73.78,20,18384,45,6306,01-01-1987,Self employed,28-08-2018,5,1
437702,44349,66383,69.29,16,14356,45,3003,02-02-1990,Salaried,14-08-2018,14,0
573403,50828,60128,87.31,85,17142,45,1933,01-06-1956,Self employed,13-10-2018,4,0
505213,46349,64420,74.51,11,23150,48,5956,20-10-1996,Self employed,14-09-2018,3,0
599929,72623,88708,83.42,5,22840,86,3328,28-05-1989,Salaried,22-10-2018,9,1
561868,58213,69287,86.6,61,16505,86,1323,02-07-1976,Salaried,08-10-2018,6,1
535785,57275,75461,77.74,147,17223,86,2790,10-07-1987,Salaried,25-09-2018,2,0
520290,56900,73609,79.75,63,16057,120,7088,13-06-1992,Self employed,20-09-2018,10,0
426964,32484,44352,74.4,130,15235,51,995,04-08-1992,Salaried,08-08-2018,6,0
636052,60213,74673,81.69,19,14375,86,1888,27-12-1989,Self employed,29-10-2018,4,0
635328,78000,109700,72.84,8,18234,49,5332,17-08-1995,,29-10-2018,3,0
535968,48483,71415,72.81,103,20286,86,6973,20-08-1982,Self employed,25-09-2018,7,0
506504,38439,77855,51.38,76,18231,86,4444,07-03-1994,Salaried,14-09-2018,8,0
626833,54078,69868,78.72,61,15897,45,1373,01-01-1995,Salaried,26-10-2018,6,0
513231,56889,69793,84.54,5,15663,86,3342,21-08-1996,Salaried,17-09-2018,9,0
609972,60947,77611,79.89,147,17551,86,2783,29-03-1991,Salaried,24-10-2018,2,1
637069,58659,64653,92.8,15,23239,86,303,12-04-1987,Salaried,29-10-2018,11,0
508454,47989,88000,57.61,36,24296,48,6658,01-10-1974,Self employed,15-09-2018,13,1
467150,137654,213600,67.42,1,12797,67,6082,13-10-1989,Self employed,27-08-2018,3,0
598149,25529,84152,32.08,29,16080,86,5868,06-12-1991,Self employed,22-10-2018,3,0
461537,55059,97783,58.29,251,23647,49,6905,06-01-1989,Self employed,24-08-2018,13,0
601546,47349,68110,71.94,11,23762,48,5946,02-05-1971,Self employed,22-10-2018,3,0
458685,48903,62808,79.77,62,16234,86,446,13-06-1997,Salaried,23-08-2018,11,1
485687,64169,90443,72.97,103,20639,48,6998,01-01-1998,,31-08-2018,7,1
561314,71317,95515,75.9,48,21958,86,6428,18-06-1995,Self employed,08-10-2018,5,0
455065,48500,76690,64.55,13,14522,51,4655,30-06-1988,,22-08-2018,8,0
558762,57513,73000,80.14,2,24344,86,2368,05-10-1988,Salaried,05-10-2018,4,0
498620,52803,65289,82.71,79,17413,86,738,04-09-1989,Salaried,10-09-2018,18,0
592398,53478,66172,83.12,160,22786,86,94,01-01-1974,Self employed,20-10-2018,16,0
559474,57117,82996,73.5,8,18309,86,5536,22-02-1981,Self employed,06-10-2018,3,0
448785,54303,65491,83.98,16,21003,86,2944,06-05-1973,Self employed,20-08-2018,14,0
581019,78751,93200,85.84,2,15899,120,1713,30-09-1964,Self employed,15-10-2018,4,1
496027,50303,66500,77.44,2,22699,45,2394,04-07-1993,Self employed,08-09-2018,4,0
485930,66956,88421,79.79,85,17143,48,1937,07-02-1978,Salaried,31-08-2018,4,1
620828,55259,72409,78.72,250,23026,86,1549,15-08-1993,Self employed,25-10-2018,6,0
528103,54779,65570,85.4,61,15979,86,1320,10-12-1986,Self employed,22-09-2018,6,0
446289,35239,56130,65.92,68,21746,86,873,31-10-1992,Self employed,18-08-2018,6,1
648118,51303,66398,78.32,19,21579,45,1810,25-11-1987,Salaried,31-10-2018,4,0
609565,65700,84391,79.39,146,21124,86,2963,01-08-1989,Salaried,24-10-2018,14,0
537272,38041,60900,65.52,260,24066,48,4187,16-03-1981,Self employed,26-09-2018,8,1
639160,58000,71801,82.17,146,21498,86,2989,04-03-1980,Salaried,29-10-2018,14,0
611517,59647,81920,75.68,1,23004,86,5095,06-06-1998,,24-10-2018,3,0
426308,73507,118125,63.48,36,16010,120,6517,01-01-1981,Salaried,07-08-2018,13,0
598234,51988,73877,73.77,36,22278,49,6648,01-07-1986,Salaried,22-10-2018,13,0
594296,55759,72508,78.61,3,17039,86,571,04-05-1997,Salaried,21-10-2018,15,0
624662,47349,164448,29.19,251,22995,48,6877,01-09-1996,Self employed,26-10-2018,13,0
454547,40926,58810,73.8,85,17143,48,1980,04-12-1989,Self employed,22-08-2018,4,0
563339,47645,78338,63.83,7,18674,45,5805,01-01-1992,Self employed,08-10-2018,3,0
621941,89064,158866,58.46,152,22163,49,4907,20-04-1982,Self employed,25-10-2018,3,0
495351,53659,69703,79.48,36,23609,86,6593,10-06-1984,Self employed,07-09-2018,13,0
623137,57259,73435,78.98,152,18399,51,6066,16-03-1984,Self employed,26-10-2018,3,0
521801,65169,79980,83.77,64,16461,86,3482,02-01-1993,Salaried,20-09-2018,9,0
477791,65669,93815,71.42,136,22826,49,3682,04-02-1994,Salaried,30-08-2018,8,0
581823,57259,101675,58.03,68,23825,49,878,06-11-1992,Salaried,16-10-2018,6,0
442956,42694,53300,82.18,153,18625,45,364,22-08-1993,Self employed,17-08-2018,11,0
470997,49303,60947,83.68,160,21773,86,81,15-07-1996,Salaried,28-08-2018,1,0
485422,52278,60000,89.17,2,14975,86,1711,25-06-1987,Self employed,31-08-2018,4,0
504970,57513,77110,76.51,7,18174,45,5810,12-07-1997,,14-09-2018,3,0
502392,49303,61500,82.93,68,16609,45,855,04-11-1986,Self employed,12-09-2018,6,0
451526,49263,72943,71.29,120,23131,45,6942,19-02-1980,Self employed,20-08-2018,12,1
550865,74000,104900,71.5,136,18401,49,3749,21-03-1993,Salaried,30-09-2018,8,0
505267,64882,161326,41.53,11,23886,49,6017,10-01-1997,Self employed,14-09-2018,3,1
430413,64172,87790,74.94,65,23895,145,6814,18-04-1994,Self employed,10-08-2018,13,1
467639,40394,62305,67.41,42,23132,45,5348,25-05-1990,Self employed,28-08-2018,3,1
651069,56459,76373,75.29,135,22671,86,1705,30-05-1993,Salaried,31-10-2018,4,0
518665,48058,63772,79.97,105,18178,86,1200,01-06-1983,Salaried,19-09-2018,6,1
634280,59664,69697,89.82,79,22877,86,759,25-12-1978,Self employed,28-10-2018,18,0
460180,38439,64500,62.02,8,23634,51,5318,10-03-1990,Salaried,23-08-2018,3,0
476882,43244,59300,74.79,15,14300,45,294,08-06-1971,Self employed,30-08-2018,11,1
570743,61947,79781,78.97,147,17223,86,2782,01-11-1966,Salaried,12-10-2018,2,0
624824,77751,108700,73.6,1,18564,51,6087,01-01-1987,Self employed,26-10-2018,3,1
606679,74751,110909,69.43,10,23555,51,5701,02-01-1991,Self employed,23-10-2018,3,0
436508,66969,91477,74.88,136,18651,48,3820,25-07-1988,Salaried,13-08-2018,8,1
613591,69817,99992,71.01,36,22805,49,6642,02-04-1996,Self employed,24-10-2018,13,0
535284,61447,70293,89.62,19,23355,86,1810,01-06-1990,Salaried,25-09-2018,4,0
440017,43894,53750,83.72,153,16053,45,364,05-03-1958,Self employed,16-08-2018,11,0
625548,57117,81820,74.55,11,23228,48,5950,01-01-1994,Self employed,26-10-2018,3,1
637379,60713,110445,56.14,7,23571,145,5737,09-09-1990,Salaried,29-10-2018,3,0
520503,48243,70641,73.61,138,22447,86,3428,02-02-1995,Self employed,20-09-2018,9,1
457681,73123,92104,80.34,136,23384,86,3793,29-07-1989,Salaried,23-08-2018,8,0
437519,51303,89299,58.23,136,17049,48,3693,18-11-1992,Salaried,14-08-2018,8,0
489041,44145,61991,74.2,74,16646,86,2578,22-06-1987,Self employed,04-09-2018,4,0
471328,44145,64891,70.89,120,18534,120,6934,01-01-1997,Self employed,29-08-2018,12,1
603733,58550,76450,81.75,8,14823,45,5276,26-10-1978,Self employed,23-10-2018,3,0
537296,58513,66836,89.77,250,23026,86,1548,10-09-1985,Salaried,26-09-2018,6,0
617190,66002,101084,68.26,120,23452,48,6929,29-12-1997,,25-10-2018,12,1
530523,58259,71000,83.1,2,17473,86,1647,08-02-1994,Self employed,23-09-2018,4,0
425326,46579,63592,77.05,5,14145,86,3386,22-01-1996,Salaried,07-08-2018,9,0
446291,53293,66981,80.6,146,21003,86,2950,06-05-1995,Salaried,18-08-2018,14,0
596618,51303,69768,75.97,34,23352,120,990,03-02-1991,Self employed,21-10-2018,6,0
445168,54659,86065,65.53,19,21264,86,1899,12-03-1989,Self employed,17-08-2018,4,0
649957,95490,174515,57.3,103,21722,67,6976,10-02-1991,Salaried,31-10-2018,7,0
432823,67819,89565,78.16,5,17980,86,3395,13-06-1986,Self employed,11-08-2018,9,0
649180,58259,75296,78.36,36,18441,45,6663,01-01-1988,Self employed,31-10-2018,13,1
634390,55816,73383,77.41,36,23821,120,6561,01-01-1980,Salaried,28-10-2018,13,1
467607,59447,98610,62.37,11,23762,48,5945,03-11-1993,Self employed,28-08-2018,3,0
518009,46049,70721,67.87,5,15663,86,3421,02-02-1985,Self employed,19-09-2018,9,0
561127,67782,107700,64.9,120,24458,51,6927,01-01-1994,Self employed,08-10-2018,12,0
440619,46349,65700,73.06,48,17827,86,6298,01-01-1989,Self employed,16-08-2018,5,0
635009,53303,71026,76.03,20,20297,86,6456,30-09-1997,Salaried,29-10-2018,5,0
565977,63200,79160,80.85,146,18473,86,2989,01-09-2000,,09-10-2018,14,0
612641,54679,71950,77.83,18,13968,45,2695,01-01-1978,Self employed,24-10-2018,4,1
419600,67669,100030,68.48,34,18472,51,974,15-02-1966,Self employed,03-08-2018,6,0
567802,57013,85015,68.22,120,18643,86,6951,01-01-1994,Self employed,10-10-2018,12,0
454260,64882,74135,89.7,7,21758,45,5816,23-03-2000,,21-08-2018,3,1
554839,77751,114500,69.87,7,23778,51,5805,18-10-1993,Self employed,03-10-2018,3,0
551188,51503,63034,84.08,13,14241,45,4602,17-11-1984,Salaried,30-09-2018,8,0
483963,40161,58500,74.87,78,17962,48,2101,08-12-1995,Salaried,31-08-2018,4,0
564606,55259,67742,82.67,257,23824,86,937,30-01-1992,Self employed,09-10-2018,6,0
570524,41744,70498,63.83,138,14178,86,3329,21-11-1959,Salaried,11-10-2018,9,0
564643,78001,101580,78.76,74,23207,86,2597,11-10-1986,Self employed,09-10-2018,4,0
479503,57113,67704,87.29,82,17308,45,4828,22-10-1995,Salaried,30-08-2018,19,0
551733,57309,72290,81.62,16,21124,86,2943,01-01-1992,Salaried,30-09-2018,17,0
545273,50303,76881,67.64,1,23793,51,4948,01-01-1974,Self employed,28-09-2018,3,0
437707,52803,63598,84.91,19,15685,86,1851,06-08-1963,Self employed,14-08-2018,4,0
652647,54459,63193,88.62,258,24274,86,128,08-05-1987,Self employed,31-10-2018,16,0
455331,48743,61646,84.35,3,17431,86,559,25-12-1963,Salaried,22-08-2018,15,0
651510,63013,77087,83.8,13,18486,86,4605,22-06-1986,Salaried,31-10-2018,8,0
446867,52678,70860,77.34,70,16764,86,2408,19-01-1983,Self employed,18-08-2018,4,0
528448,42394,65673,67,159,23268,45,7192,01-01-1991,Self employed,22-09-2018,7,0
537582,58513,74811,79.53,130,20520,45,1063,01-01-1981,Self employed,26-09-2018,6,0
549090,23374,60169,39.56,165,21064,86,6489,10-04-1996,Salaried,29-09-2018,5,0
591105,58613,70623,84.96,18,22832,45,2699,25-02-1982,Self employed,20-10-2018,4,1
568051,65882,113282,60.03,7,23344,120,5780,01-01-1988,Self employed,10-10-2018,3,0
640028,31984,67618,48.8,79,17413,86,738,25-07-1969,Self employed,30-10-2018,18,0
510768,86099,114191,77.94,138,15306,49,3302,01-09-1996,Salaried,16-09-2018,9,0
568138,43094,74551,58.62,36,23609,86,6593,29-11-1977,Self employed,10-10-2018,13,1
514091,56759,72956,79.5,2,17904,51,1707,12-07-1972,Self employed,18-09-2018,4,0
505151,56323,76991,77.28,36,22446,51,6648,20-07-1980,Self employed,14-09-2018,13,0
559150,72817,106910,69.22,255,23494,51,5829,01-01-1989,Self employed,05-10-2018,3,1
542257,50508,78275,68.35,251,23279,86,6868,01-10-1960,Salaried,27-09-2018,13,0
630779,78659,121580,65.45,36,24708,48,6774,01-01-1987,Salaried,27-10-2018,13,0
633201,59259,79460,75.51,251,24586,45,6878,01-10-1962,Self employed,28-10-2018,13,1
538036,46849,83000,57.83,2,23989,120,2377,23-06-1991,Self employed,26-09-2018,4,0
420067,52103,60051,89.92,14,24037,45,820,09-09-1988,Salaried,03-08-2018,15,1
628721,75779,120390,63.96,29,15410,49,5862,01-01-1996,Self employed,27-10-2018,3,1
632063,47749,61224,80.03,160,21773,86,81,10-02-1988,Salaried,27-10-2018,1,0
586067,60000,77864,79.63,18,14234,86,2703,01-04-1966,Salaried,18-10-2018,4,1
569374,70623,90000,80,135,22831,120,1669,01-04-1997,Self employed,11-10-2018,4,0
530212,49803,66982,76.14,162,23833,86,1863,15-08-1995,Self employed,23-09-2018,4,1
437672,42394,54408,80.87,48,23617,45,6260,07-06-1991,Salaried,14-08-2018,5,0
471590,44205,78683,59.73,120,23020,49,6948,01-01-1993,Self employed,29-08-2018,12,0
439691,47145,57800,84.78,85,17138,45,1934,01-06-1966,Salaried,16-08-2018,4,0
539537,53103,69658,78.96,68,16603,120,858,12-10-1993,Salaried,26-09-2018,6,0
563110,56013,76471,75.85,152,14622,45,5216,20-07-1989,Salaried,08-10-2018,3,0
421426,52078,63912,84.49,74,21347,86,2578,01-08-1989,Self employed,04-08-2018,4,0
418179,42810,59553,74.89,65,22442,49,6812,01-01-1974,Self employed,01-08-2018,13,0
615435,53303,69768,78.83,34,23352,120,994,01-01-1968,Self employed,24-10-2018,6,0
542683,47645,65817,74.45,48,21883,86,6385,01-01-1959,Self employed,27-09-2018,5,0
472810,56759,68426,84.76,5,14347,86,3353,03-04-1980,Self employed,29-08-2018,9,0
497787,66582,76412,89.91,77,18429,86,2323,15-11-1991,Salaried,10-09-2018,4,0
487973,36775,71468,53.17,7,21758,45,5811,10-04-1993,Self employed,03-09-2018,3,0
547602,54103,76166,72.21,251,22993,51,6861,01-10-1978,Self employed,29-09-2018,13,0
632958,60913,73885,84.86,147,17223,86,2782,10-10-1985,Salaried,28-10-2018,2,0
467624,53228,67000,81.34,2,14770,86,1694,30-12-1981,Self employed,28-08-2018,4,0
595489,38994,68344,59.41,61,20582,86,1420,05-06-1980,Salaried,21-10-2018,6,0
635914,89305,121500,74.9,15,18387,51,314,01-01-1993,Salaried,29-10-2018,11,0
524234,55614,70600,79.82,135,15680,45,1697,15-09-1988,Salaried,21-09-2018,4,0
492543,47945,66568,74.81,7,23283,51,5804,05-02-1990,Self employed,06-09-2018,3,0
444184,36439,65237,58.25,104,21013,86,7131,09-06-1982,Salaried,17-08-2018,10,0
433819,56059,70010,82.85,16,18317,86,3030,01-01-1988,Salaried,11-08-2018,14,0
611635,51603,71809,72.83,3,14636,45,65,31-03-1985,Salaried,24-10-2018,1,0
608259,41394,52562,79.91,136,23676,51,3727,15-04-1993,Self employed,23-10-2018,8,1
636646,36439,53779,70.66,11,24138,51,5972,02-01-1960,Self employed,29-10-2018,3,0
582176,49803,69525,74.07,65,23854,86,6814,16-06-1991,Self employed,16-10-2018,13,0
585122,114442,183536,65.38,138,23104,67,3331,13-04-1980,Salaried,17-10-2018,9,0
432837,53303,68232,79.14,64,24364,86,3467,15-06-1986,Salaried,11-08-2018,9,0
577527,53737,65235,86,19,23213,45,1835,07-07-1974,Salaried,14-10-2018,4,0
527775,42894,69000,63.04,2,24032,86,1711,30-05-1986,Self employed,22-09-2018,4,0
440458,27129,64484,43.42,18,22708,86,2699,08-10-1973,Self employed,16-08-2018,4,0
576716,74151,107895,69.88,36,23480,51,6590,01-02-1986,Self employed,14-10-2018,13,0
425984,51078,58977,89.87,79,21556,45,772,31-08-1995,Salaried,07-08-2018,18,1
642725,60947,77672,79.82,136,16023,51,3710,27-06-1968,Salaried,30-10-2018,8,0
469915,33861,61947,56.5,67,21441,51,1427,02-01-1991,Self employed,28-08-2018,6,0
477484,35539,74872,48.88,77,16815,86,2259,21-04-1990,Salaried,30-08-2018,4,0
516577,44849,64364,71.47,202,23322,45,727,01-01-1977,Self employed,19-09-2018,18,1
509425,66882,86400,79.86,248,14791,51,1754,11-12-1993,Salaried,15-09-2018,4,1
495074,54459,71688,78.12,146,14142,45,2997,01-01-1967,Salaried,07-09-2018,14,0
494792,35089,57973,61.93,72,16680,45,475,24-10-1979,Self employed,07-09-2018,11,0
435453,39220,58630,71.98,8,14823,45,5268,16-01-1962,Salaried,13-08-2018,3,0
436963,39894,68149,60.16,5,14145,86,3373,07-01-1982,Self employed,14-08-2018,9,0
599435,67882,104310,67.11,7,17804,48,5816,18-02-1993,Self employed,22-10-2018,3,1
653154,45349,65580,71.67,104,20704,45,7127,05-01-1982,Self employed,31-10-2018,10,0
611247,59447,76937,79.29,48,15912,45,6319,01-01-1994,Salaried,24-10-2018,5,0
520817,63447,82500,78.79,248,14791,51,1759,01-02-1984,Salaried,20-09-2018,4,1
646249,50203,70472,73.65,19,24024,51,1912,10-06-1983,Salaried,31-10-2018,4,0
636201,53578,60854,89.56,165,24685,86,6495,13-11-1977,Salaried,29-10-2018,5,0
429877,40421,67006,64,36,17563,45,6567,01-03-1991,Self employed,09-08-2018,13,1
563246,64738,87169,75.22,117,21345,51,1926,11-03-1996,Salaried,08-10-2018,4,0
422963,47145,70228,72,251,22973,45,6898,01-10-1971,Self employed,06-08-2018,13,0
593193,40894,59500,69.75,68,16873,45,855,16-08-1990,Self employed,21-10-2018,6,1
480450,40894,56448,74.4,3,17038,51,575,16-12-1988,Salaried,31-08-2018,15,0
506501,31373,46330,71.34,85,17143,48,1958,01-01-1978,Self employed,14-09-2018,4,0
588916,45849,59417,79.1,14,24202,51,820,01-08-1975,Self employed,19-10-2018,15,1
546066,74123,109006,68.8,36,22286,86,6620,01-01-1973,Salaried,28-09-2018,13,0
587999,52503,71400,74.93,5,14145,86,3386,01-01-1980,Salaried,19-10-2018,9,1
566070,39439,53400,74.91,152,14657,51,6030,10-01-1958,Self employed,09-10-2018,3,0
629897,50328,64758,80.3,105,20333,45,1288,10-04-1985,Salaried,27-10-2018,6,1
491218,48783,81914,62.26,36,21949,86,6655,05-03-1961,Self employed,05-09-2018,13,0
527720,51803,65618,80.01,34,15142,86,977,13-09-1992,Self employed,22-09-2018,6,0
649186,57159,72863,79.88,67,22045,86,1428,13-03-1986,Self employed,31-10-2018,6,0
486125,46145,56216,85.38,74,16633,45,2584,01-01-1965,Salaried,31-08-2018,4,1
639752,48537,65348,76.79,147,17223,86,2790,01-01-1991,Self employed,30-10-2018,2,1
420097,56359,64629,89.9,117,18526,86,2109,05-09-1968,Self employed,03-08-2018,4,0
619104,81686,136530,61.52,11,18505,48,6008,10-01-1978,Self employed,25-10-2018,3,1
419397,45145,56625,83,85,18393,45,2000,21-06-1986,Self employed,03-08-2018,4,0
475947,47849,62686,78.17,3,16264,120,44,17-06-1997,Salaried,30-08-2018,1,0
588056,60947,69456,89.99,19,21579,45,1875,01-06-1978,Salaried,19-10-2018,4,0
432895,54190,62433,89.7,63,18050,86,7085,30-04-1976,Self employed,11-08-2018,10,0
